County,Precinct,Office,District,Party,Candidate,Absentee,Early,Election,Total
Peoria,Peoria 39,U S Senate,,GRN,Kathy Cummings,0,5,6,11
Peoria,Peoria 40,U S Senate,,GRN,Kathy Cummings,0,4,6,10
Peoria,Peoria 41,U S Senate,,GRN,Kathy Cummings,0,3,8,11
Peoria,Peoria 42,U S Senate,,GRN,Kathy Cummings,0,0,10,10
Peoria,Peoria 43,U S Senate,,GRN,Kathy Cummings,0,1,4,5
Peoria,Peoria 44,U S Senate,,GRN,Kathy Cummings,0,3,6,9
Peoria,Peoria 45,U S Senate,,GRN,Kathy Cummings,0,4,5,9
Peoria,Peoria 46,U S Senate,,GRN,Kathy Cummings,0,1,6,7
Peoria,Peoria 47,U S Senate,,GRN,Kathy Cummings,1,2,9,12
Peoria,Peoria 48,U S Senate,,GRN,Kathy Cummings,0,2,6,8
Peoria,Peoria 49,U S Senate,,GRN,Kathy Cummings,0,4,4,8
Peoria,Peoria 50,U S Senate,,GRN,Kathy Cummings,1,3,9,13
Peoria,Peoria 51,U S Senate,,GRN,Kathy Cummings,0,3,5,8
Peoria,Peoria 52,U S Senate,,GRN,Kathy Cummings,0,4,5,9
Peoria,Peoria 53,U S Senate,,GRN,Kathy Cummings,1,2,11,14
Peoria,Peoria 54,U S Senate,,GRN,Kathy Cummings,0,2,11,13
Peoria,Peoria 55,U S Senate,,GRN,Kathy Cummings,1,2,6,9
Peoria,Peoria 56,U S Senate,,GRN,Kathy Cummings,0,3,2,5
Peoria,Peoria 57,U S Senate,,GRN,Kathy Cummings,0,1,10,11
Peoria,Peoria 58,U S Senate,,GRN,Kathy Cummings,0,2,4,6
Peoria,Peoria 59,U S Senate,,GRN,Kathy Cummings,7,1,6,14
Peoria,Peoria 60,U S Senate,,GRN,Kathy Cummings,0,0,9,9
Peoria,Peoria 61,U S Senate,,GRN,Kathy Cummings,0,3,4,7
Peoria,Peoria 62,U S Senate,,GRN,Kathy Cummings,0,5,3,8
Peoria,Peoria 63,U S Senate,,GRN,Kathy Cummings,0,3,5,8
Peoria,Peoria 64,U S Senate,,GRN,Kathy Cummings,1,3,2,6
Peoria,Peoria 65,U S Senate,,GRN,Kathy Cummings,0,0,4,4
Peoria,Peoria 66,U S Senate,,GRN,Kathy Cummings,2,1,3,6
Peoria,Peoria 67,U S Senate,,GRN,Kathy Cummings,1,2,9,12
Peoria,Peoria 68,U S Senate,,GRN,Kathy Cummings,0,2,6,8
Peoria,Peoria 69,U S Senate,,GRN,Kathy Cummings,0,3,7,10
Peoria,Peoria 70,U S Senate,,GRN,Kathy Cummings,0,0,5,5
Peoria,Peoria 71,U S Senate,,GRN,Kathy Cummings,0,1,7,8
Peoria,Peoria 72,U S Senate,,GRN,Kathy Cummings,0,1,2,3
Peoria,Peoria 73,U S Senate,,GRN,Kathy Cummings,0,4,5,9
Peoria,Peoria 74,U S Senate,,GRN,Kathy Cummings,0,0,6,6
Peoria,Peoria 75,U S Senate,,GRN,Kathy Cummings,0,7,10,17
Peoria,Peoria 76,U S Senate,,GRN,Kathy Cummings,0,1,4,5
Peoria,Peoria 77,U S Senate,,GRN,Kathy Cummings,0,3,6,9
Peoria,Peoria 78,U S Senate,,GRN,Kathy Cummings,2,3,14,19
Peoria,Peoria 79,U S Senate,,GRN,Kathy Cummings,0,5,10,15
Peoria,Peoria 80,U S Senate,,GRN,Kathy Cummings,1,2,2,5
Peoria,Peoria 81,U S Senate,,GRN,Kathy Cummings,0,0,3,3
Peoria,Peoria 82,U S Senate,,GRN,Kathy Cummings,0,3,5,8
Peoria,Peoria 83,U S Senate,,GRN,Kathy Cummings,0,3,8,11
Peoria,Peoria 84,U S Senate,,GRN,Kathy Cummings,1,5,9,15
Peoria,Peoria 85,U S Senate,,GRN,Kathy Cummings,0,3,3,6
Peoria,Peoria 86,U S Senate,,GRN,Kathy Cummings,1,3,5,9
Peoria,Peoria 87,U S Senate,,GRN,Kathy Cummings,0,0,11,11
Peoria,Peoria 88,U S Senate,,GRN,Kathy Cummings,0,5,5,10
Peoria,Peoria 89,U S Senate,,GRN,Kathy Cummings,0,1,9,10
Peoria,Peoria 90,U S Senate,,GRN,Kathy Cummings,0,3,3,6
Peoria,Peoria 91,U S Senate,,GRN,Kathy Cummings,0,0,2,2
Peoria,Peoria 92,U S Senate,,GRN,Kathy Cummings,0,6,13,19
Peoria,Peoria 93,U S Senate,,GRN,Kathy Cummings,0,5,4,9
Peoria,Peoria 01,U S Senate,,LBT,Larry A. Stafford,0,0,5,5
Peoria,Peoria 02,U S Senate,,LBT,Larry A. Stafford,0,1,2,3
Peoria,Peoria 03,U S Senate,,LBT,Larry A. Stafford,0,2,3,5
Peoria,Peoria 04,U S Senate,,LBT,Larry A. Stafford,0,0,0,0
Peoria,Peoria 05,U S Senate,,LBT,Larry A. Stafford,0,1,2,3
Peoria,Peoria 06,U S Senate,,LBT,Larry A. Stafford,0,1,2,3
Peoria,Peoria 07,U S Senate,,LBT,Larry A. Stafford,0,1,6,7
Peoria,Peoria 08,U S Senate,,LBT,Larry A. Stafford,0,0,2,2
Peoria,Peoria 09,U S Senate,,LBT,Larry A. Stafford,0,0,2,2
Peoria,Peoria 10,U S Senate,,LBT,Larry A. Stafford,0,2,2,4
Peoria,Peoria 11,U S Senate,,LBT,Larry A. Stafford,0,0,1,1
Peoria,Peoria 12,U S Senate,,LBT,Larry A. Stafford,0,4,2,6
Peoria,Peoria 13,U S Senate,,LBT,Larry A. Stafford,0,0,3,3
Peoria,Peoria 14,U S Senate,,LBT,Larry A. Stafford,0,0,2,2
Peoria,Peoria 15,U S Senate,,LBT,Larry A. Stafford,0,2,5,7
Peoria,Peoria 16,U S Senate,,LBT,Larry A. Stafford,1,1,1,3
Peoria,Peoria 17,U S Senate,,LBT,Larry A. Stafford,0,0,5,5
Peoria,Peoria 18,U S Senate,,LBT,Larry A. Stafford,0,1,5,6
Peoria,Peoria 19,U S Senate,,LBT,Larry A. Stafford,0,3,6,9
Peoria,Peoria 20,U S Senate,,LBT,Larry A. Stafford,0,2,5,7
Peoria,Peoria 21,U S Senate,,LBT,Larry A. Stafford,0,0,1,1
Peoria,Peoria 22,U S Senate,,LBT,Larry A. Stafford,0,0,2,2
Peoria,Peoria 23,U S Senate,,LBT,Larry A. Stafford,0,1,1,2
Peoria,Peoria 24,U S Senate,,LBT,Larry A. Stafford,0,1,2,3
Peoria,Peoria 25,U S Senate,,LBT,Larry A. Stafford,0,2,2,4
Peoria,Peoria 26,U S Senate,,LBT,Larry A. Stafford,0,1,6,7
Peoria,Peoria 27,U S Senate,,LBT,Larry A. Stafford,2,1,5,8
Peoria,Peoria 28,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 29,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 30,U S Senate,,LBT,Larry A. Stafford,0,1,4,5
Peoria,Peoria 31,U S Senate,,LBT,Larry A. Stafford,0,0,1,1
Peoria,Peoria 32,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 33,U S Senate,,LBT,Larry A. Stafford,0,0,3,3
Peoria,Peoria 34,U S Senate,,LBT,Larry A. Stafford,0,1,3,4
Peoria,Peoria 35,U S Senate,,LBT,Larry A. Stafford,0,3,2,5
Peoria,Peoria 36,U S Senate,,LBT,Larry A. Stafford,0,1,4,5
Peoria,Peoria 37,U S Senate,,LBT,Larry A. Stafford,0,0,6,6
Peoria,Peoria 38,U S Senate,,LBT,Larry A. Stafford,0,2,5,7
Peoria,Peoria 39,U S Senate,,LBT,Larry A. Stafford,0,1,1,2
Peoria,Peoria 40,U S Senate,,LBT,Larry A. Stafford,0,3,6,9
Peoria,Peoria 41,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 42,U S Senate,,LBT,Larry A. Stafford,0,2,3,5
Peoria,Peoria 43,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 44,U S Senate,,LBT,Larry A. Stafford,0,1,4,5
Peoria,Peoria 45,U S Senate,,LBT,Larry A. Stafford,0,0,3,3
Peoria,Peoria 46,U S Senate,,LBT,Larry A. Stafford,2,0,2,4
Peoria,Peoria 47,U S Senate,,LBT,Larry A. Stafford,2,1,2,5
Peoria,Peoria 48,U S Senate,,LBT,Larry A. Stafford,0,0,2,2
Peoria,Peoria 49,U S Senate,,LBT,Larry A. Stafford,0,0,3,3
Peoria,Peoria 50,U S Senate,,LBT,Larry A. Stafford,0,1,5,6
Peoria,Peoria 51,U S Senate,,LBT,Larry A. Stafford,0,2,1,3
Peoria,Peoria 52,U S Senate,,LBT,Larry A. Stafford,0,1,4,5
Peoria,Peoria 53,U S Senate,,LBT,Larry A. Stafford,0,1,3,4
Peoria,Peoria 54,U S Senate,,LBT,Larry A. Stafford,1,2,1,4
Peoria,Peoria 55,U S Senate,,LBT,Larry A. Stafford,0,1,0,1
Peoria,Peoria 56,U S Senate,,LBT,Larry A. Stafford,0,2,3,5
Peoria,Peoria 57,U S Senate,,LBT,Larry A. Stafford,0,3,4,7
Peoria,Peoria 58,U S Senate,,LBT,Larry A. Stafford,0,1,4,5
Peoria,Peoria 59,U S Senate,,LBT,Larry A. Stafford,3,3,3,9
Peoria,Peoria 60,U S Senate,,LBT,Larry A. Stafford,0,1,5,6
Peoria,Peoria 61,U S Senate,,LBT,Larry A. Stafford,0,1,7,8
Peoria,Peoria 62,U S Senate,,LBT,Larry A. Stafford,0,1,2,3
Peoria,Peoria 63,U S Senate,,LBT,Larry A. Stafford,0,1,3,4
Peoria,Peoria 64,U S Senate,,LBT,Larry A. Stafford,0,0,5,5
Peoria,Peoria 65,U S Senate,,LBT,Larry A. Stafford,0,2,2,4
Peoria,Peoria 66,U S Senate,,LBT,Larry A. Stafford,0,0,1,1
Peoria,Peoria 67,U S Senate,,LBT,Larry A. Stafford,0,2,5,7
Peoria,Peoria 68,U S Senate,,LBT,Larry A. Stafford,0,0,0,0
Peoria,Peoria 69,U S Senate,,LBT,Larry A. Stafford,0,1,6,7
Peoria,Peoria 70,U S Senate,,LBT,Larry A. Stafford,0,0,0,0
Peoria,Peoria 71,U S Senate,,LBT,Larry A. Stafford,0,1,4,5
Peoria,Peoria 72,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 73,U S Senate,,LBT,Larry A. Stafford,0,0,1,1
Peoria,Peoria 74,U S Senate,,LBT,Larry A. Stafford,0,3,3,6
Peoria,Peoria 75,U S Senate,,LBT,Larry A. Stafford,0,2,6,8
Peoria,Peoria 76,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 77,U S Senate,,LBT,Larry A. Stafford,0,1,5,6
Peoria,Peoria 78,U S Senate,,LBT,Larry A. Stafford,0,2,9,11
Peoria,Peoria 79,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 80,U S Senate,,LBT,Larry A. Stafford,0,0,4,4
Peoria,Peoria 81,U S Senate,,LBT,Larry A. Stafford,0,1,1,2
Peoria,Peoria 82,U S Senate,,LBT,Larry A. Stafford,0,2,5,7
Peoria,Peoria 83,U S Senate,,LBT,Larry A. Stafford,0,2,5,7
Peoria,Peoria 84,U S Senate,,LBT,Larry A. Stafford,0,1,6,7
Peoria,Peoria 85,U S Senate,,LBT,Larry A. Stafford,0,0,1,1
Peoria,Peoria 86,U S Senate,,LBT,Larry A. Stafford,0,0,2,2
Peoria,Peoria 87,U S Senate,,LBT,Larry A. Stafford,0,1,2,3
Peoria,Peoria 88,U S Senate,,LBT,Larry A. Stafford,0,2,4,6
Peoria,Peoria 89,U S Senate,,LBT,Larry A. Stafford,1,3,8,12
Peoria,Peoria 90,U S Senate,,LBT,Larry A. Stafford,0,0,1,1
Peoria,Peoria 91,U S Senate,,LBT,Larry A. Stafford,0,1,2,3
Peoria,Peoria 92,U S Senate,,LBT,Larry A. Stafford,0,0,9,9
Peoria,Peoria 93,U S Senate,,LBT,Larry A. Stafford,0,1,6,7
Peoria,Peoria 01,U S Senate,,DEM,Richard J. Durbin,3,72,224,299
Peoria,Peoria 02,U S Senate,,DEM,Richard J. Durbin,11,77,252,340
Peoria,Peoria 03,U S Senate,,DEM,Richard J. Durbin,3,76,195,274
Peoria,Peoria 04,U S Senate,,DEM,Richard J. Durbin,7,102,247,356
Peoria,Peoria 05,U S Senate,,DEM,Richard J. Durbin,6,69,167,242
Peoria,Peoria 06,U S Senate,,DEM,Richard J. Durbin,3,61,207,271
Peoria,Peoria 07,U S Senate,,DEM,Richard J. Durbin,3,127,311,441
Peoria,Peoria 08,U S Senate,,DEM,Richard J. Durbin,5,94,261,360
Peoria,Peoria 09,U S Senate,,DEM,Richard J. Durbin,8,125,220,353
Peoria,Peoria 10,U S Senate,,DEM,Richard J. Durbin,12,145,246,403
Peoria,Peoria 11,U S Senate,,DEM,Richard J. Durbin,6,204,301,511
Peoria,Peoria 12,U S Senate,,DEM,Richard J. Durbin,49,142,129,320
Peoria,Peoria 13,U S Senate,,DEM,Richard J. Durbin,2,62,221,285
Peoria,Peoria 14,U S Senate,,DEM,Richard J. Durbin,15,61,234,310
Peoria,Peoria 15,U S Senate,,DEM,Richard J. Durbin,6,88,204,298
Peoria,Peoria 16,U S Senate,,DEM,Richard J. Durbin,10,92,220,322
Peoria,Peoria 17,U S Senate,,DEM,Richard J. Durbin,3,115,277,395
Peoria,Peoria 18,U S Senate,,DEM,Richard J. Durbin,9,52,170,231
Peoria,Peoria 19,U S Senate,,DEM,Richard J. Durbin,5,84,214,303
Peoria,Peoria 20,U S Senate,,DEM,Richard J. Durbin,7,100,232,339
Peoria,Peoria 21,U S Senate,,DEM,Richard J. Durbin,4,71,168,243
Peoria,Peoria 22,U S Senate,,DEM,Richard J. Durbin,8,83,214,305
Peoria,Peoria 23,U S Senate,,DEM,Richard J. Durbin,9,92,225,326
Peoria,Peoria 24,U S Senate,,DEM,Richard J. Durbin,10,100,252,362
Peoria,Peoria 25,U S Senate,,DEM,Richard J. Durbin,7,72,243,322
Peoria,Peoria 26,U S Senate,,DEM,Richard J. Durbin,8,101,246,355
Peoria,Peoria 27,U S Senate,,DEM,Richard J. Durbin,84,81,147,312
Peoria,Peoria 28,U S Senate,,DEM,Richard J. Durbin,5,100,275,380
Peoria,Peoria 29,U S Senate,,DEM,Richard J. Durbin,10,64,214,288
Peoria,Peoria 30,U S Senate,,DEM,Richard J. Durbin,12,84,212,308
Peoria,Peoria 31,U S Senate,,DEM,Richard J. Durbin,5,104,224,333
Peoria,Peoria 32,U S Senate,,DEM,Richard J. Durbin,7,79,208,294
Peoria,Peoria 33,U S Senate,,DEM,Richard J. Durbin,10,103,231,344
Peoria,Peoria 34,U S Senate,,DEM,Richard J. Durbin,6,109,264,379
Peoria,Peoria 35,U S Senate,,DEM,Richard J. Durbin,7,94,188,289
Peoria,Peoria 36,U S Senate,,DEM,Richard J. Durbin,1,78,175,254
Peoria,Peoria 37,U S Senate,,DEM,Richard J. Durbin,3,65,246,314
Peoria,Peoria 38,U S Senate,,DEM,Richard J. Durbin,4,93,215,312
Peoria,Peoria 39,U S Senate,,DEM,Richard J. Durbin,3,53,223,279
Peoria,Peoria 40,U S Senate,,DEM,Richard J. Durbin,7,105,283,395
Peoria,Peoria 41,U S Senate,,DEM,Richard J. Durbin,8,80,210,298
Peoria,Peoria 42,U S Senate,,DEM,Richard J. Durbin,2,74,243,319
Peoria,Peoria 43,U S Senate,,DEM,Richard J. Durbin,10,116,225,351
Peoria,Peoria 44,U S Senate,,DEM,Richard J. Durbin,6,97,152,255
Peoria,Peoria 45,U S Senate,,DEM,Richard J. Durbin,15,117,150,282
Peoria,Peoria 46,U S Senate,,DEM,Richard J. Durbin,22,128,230,380
Peoria,Peoria 47,U S Senate,,DEM,Richard J. Durbin,8,106,264,378
Peoria,Peoria 48,U S Senate,,DEM,Richard J. Durbin,10,89,200,299
Peoria,Peoria 49,U S Senate,,DEM,Richard J. Durbin,10,94,279,383
Peoria,Peoria 50,U S Senate,,DEM,Richard J. Durbin,7,118,242,367
Peoria,Peoria 51,U S Senate,,DEM,Richard J. Durbin,5,84,151,240
Peoria,Peoria 52,U S Senate,,DEM,Richard J. Durbin,10,100,170,280
Peoria,Peoria 53,U S Senate,,DEM,Richard J. Durbin,16,101,161,278
Peoria,Peoria 54,U S Senate,,DEM,Richard J. Durbin,9,130,216,355
Peoria,Peoria 55,U S Senate,,DEM,Richard J. Durbin,7,128,249,384
Peoria,Peoria 56,U S Senate,,DEM,Richard J. Durbin,14,121,214,349
Peoria,Peoria 57,U S Senate,,DEM,Richard J. Durbin,12,72,225,309
Peoria,Peoria 58,U S Senate,,DEM,Richard J. Durbin,8,158,270,436
Peoria,Peoria 59,U S Senate,,DEM,Richard J. Durbin,75,97,131,303
Peoria,Peoria 60,U S Senate,,DEM,Richard J. Durbin,2,104,245,351
Peoria,Peoria 61,U S Senate,,DEM,Richard J. Durbin,11,122,196,329
Peoria,Peoria 62,U S Senate,,DEM,Richard J. Durbin,9,144,252,405
Peoria,Peoria 63,U S Senate,,DEM,Richard J. Durbin,6,142,194,342
Peoria,Peoria 64,U S Senate,,DEM,Richard J. Durbin,6,115,252,373
Peoria,Peoria 65,U S Senate,,DEM,Richard J. Durbin,7,66,125,198
Peoria,Peoria 66,U S Senate,,DEM,Richard J. Durbin,28,127,226,381
Peoria,Peoria 67,U S Senate,,DEM,Richard J. Durbin,15,113,240,368
Peoria,Peoria 68,U S Senate,,DEM,Richard J. Durbin,9,86,264,359
Peoria,Peoria 69,U S Senate,,DEM,Richard J. Durbin,5,114,258,377
Peoria,Peoria 70,U S Senate,,DEM,Richard J. Durbin,13,94,216,323
Peoria,Peoria 71,U S Senate,,DEM,Richard J. Durbin,3,76,150,229
Peoria,Peoria 72,U S Senate,,DEM,Richard J. Durbin,6,86,136,228
Peoria,Peoria 73,U S Senate,,DEM,Richard J. Durbin,11,107,174,292
Peoria,Peoria 74,U S Senate,,DEM,Richard J. Durbin,4,93,194,291
Peoria,Peoria 75,U S Senate,,DEM,Richard J. Durbin,12,188,438,638
Peoria,Peoria 76,U S Senate,,DEM,Richard J. Durbin,10,101,154,265
Peoria,Peoria 77,U S Senate,,DEM,Richard J. Durbin,1,62,152,215
Peoria,Peoria 78,U S Senate,,DEM,Richard J. Durbin,12,125,268,405
Peoria,Peoria 79,U S Senate,,DEM,Richard J. Durbin,5,89,192,286
Peoria,Peoria 80,U S Senate,,DEM,Richard J. Durbin,4,57,123,184
Peoria,Peoria 81,U S Senate,,DEM,Richard J. Durbin,11,119,156,286
Peoria,Peoria 82,U S Senate,,DEM,Richard J. Durbin,13,146,179,338
Peoria,Peoria 83,U S Senate,,DEM,Richard J. Durbin,5,142,153,300
Peoria,Peoria 84,U S Senate,,DEM,Richard J. Durbin,5,114,182,301
Peoria,Peoria 85,U S Senate,,DEM,Richard J. Durbin,10,81,159,250
Peoria,Peoria 86,U S Senate,,DEM,Richard J. Durbin,13,98,130,241
Peoria,Peoria 87,U S Senate,,DEM,Richard J. Durbin,27,35,152,214
Peoria,Peoria 88,U S Senate,,DEM,Richard J. Durbin,7,88,134,229
Peoria,Peoria 89,U S Senate,,DEM,Richard J. Durbin,24,113,188,325
Peoria,Peoria 90,U S Senate,,DEM,Richard J. Durbin,7,102,197,306
Peoria,Peoria 91,U S Senate,,DEM,Richard J. Durbin,9,85,156,250
Peoria,Peoria 92,U S Senate,,DEM,Richard J. Durbin,19,156,350,525
Peoria,Peoria 93,U S Senate,,DEM,Richard J. Durbin,15,155,306,476
Peoria,Peoria 01,U S Senate,,REP,Steve Sauerberg,0,6,19,25
Peoria,Peoria 02,U S Senate,,REP,Steve Sauerberg,2,1,8,11
Peoria,Peoria 03,U S Senate,,REP,Steve Sauerberg,0,8,19,27
Peoria,Peoria 04,U S Senate,,REP,Steve Sauerberg,0,3,16,19
Peoria,Peoria 05,U S Senate,,REP,Steve Sauerberg,1,3,14,18
Peoria,Peoria 06,U S Senate,,REP,Steve Sauerberg,1,0,12,13
Peoria,Peoria 07,U S Senate,,REP,Steve Sauerberg,1,25,62,88
Peoria,Peoria 08,U S Senate,,REP,Steve Sauerberg,1,6,8,15
Peoria,Peoria 09,U S Senate,,REP,Steve Sauerberg,1,1,6,8
Peoria,Peoria 10,U S Senate,,REP,Steve Sauerberg,0,8,6,14
Peoria,Peoria 11,U S Senate,,REP,Steve Sauerberg,0,4,10,14
Peoria,Peoria 12,U S Senate,,REP,Steve Sauerberg,10,52,54,116
Peoria,Peoria 13,U S Senate,,REP,Steve Sauerberg,0,4,29,33
Peoria,Peoria 14,U S Senate,,REP,Steve Sauerberg,4,8,21,33
Peoria,Peoria 15,U S Senate,,REP,Steve Sauerberg,1,11,53,65
Peoria,Peoria 16,U S Senate,,REP,Steve Sauerberg,6,12,43,61
Peoria,Peoria 17,U S Senate,,REP,Steve Sauerberg,2,13,67,82
Peoria,Peoria 18,U S Senate,,REP,Steve Sauerberg,4,14,58,76
Peoria,Peoria 19,U S Senate,,REP,Steve Sauerberg,4,17,84,105
Peoria,Peoria 20,U S Senate,,REP,Steve Sauerberg,7,31,117,155
Peoria,Peoria 21,U S Senate,,REP,Steve Sauerberg,1,3,9,13
Peoria,Peoria 22,U S Senate,,REP,Steve Sauerberg,0,5,24,29
Peoria,Peoria 23,U S Senate,,REP,Steve Sauerberg,2,13,47,62
Peoria,Peoria 24,U S Senate,,REP,Steve Sauerberg,3,8,25,36
Peoria,Peoria 25,U S Senate,,REP,Steve Sauerberg,0,9,90,99
Peoria,Peoria 26,U S Senate,,REP,Steve Sauerberg,6,15,85,106
Peoria,Peoria 27,U S Senate,,REP,Steve Sauerberg,50,17,64,131
Peoria,Peoria 28,U S Senate,,REP,Steve Sauerberg,2,13,74,89
Peoria,Peoria 29,U S Senate,,REP,Steve Sauerberg,6,28,138,172
Peoria,Peoria 30,U S Senate,,REP,Steve Sauerberg,15,39,131,185
Peoria,Peoria 31,U S Senate,,REP,Steve Sauerberg,2,9,51,62
Peoria,Peoria 32,U S Senate,,REP,Steve Sauerberg,2,13,44,59
Peoria,Peoria 33,U S Senate,,REP,Steve Sauerberg,8,13,55,76
Peoria,Peoria 34,U S Senate,,REP,Steve Sauerberg,1,19,36,56
Peoria,Peoria 35,U S Senate,,REP,Steve Sauerberg,1,8,35,44
Peoria,Peoria 36,U S Senate,,REP,Steve Sauerberg,5,13,38,56
Peoria,Peoria 37,U S Senate,,REP,Steve Sauerberg,2,12,65,79
Peoria,Peoria 38,U S Senate,,REP,Steve Sauerberg,9,41,139,189
Peoria,Peoria 39,U S Senate,,REP,Steve Sauerberg,6,12,76,94
Peoria,Peoria 40,U S Senate,,REP,Steve Sauerberg,1,30,109,140
Peoria,Peoria 41,U S Senate,,REP,Steve Sauerberg,5,14,65,84
Peoria,Peoria 42,U S Senate,,REP,Steve Sauerberg,1,17,95,113
Peoria,Peoria 43,U S Senate,,REP,Steve Sauerberg,8,32,104,144
Peoria,Peoria 44,U S Senate,,REP,Steve Sauerberg,4,30,82,116
Peoria,Peoria 45,U S Senate,,REP,Steve Sauerberg,15,85,143,243
Peoria,Peoria 46,U S Senate,,REP,Steve Sauerberg,5,74,139,218
Peoria,Peoria 47,U S Senate,,REP,Steve Sauerberg,3,44,139,186
Peoria,Peoria 48,U S Senate,,REP,Steve Sauerberg,12,70,176,258
Peoria,Peoria 49,U S Senate,,REP,Steve Sauerberg,5,36,166,207
Peoria,Peoria 50,U S Senate,,REP,Steve Sauerberg,6,44,163,213
Peoria,Peoria 51,U S Senate,,REP,Steve Sauerberg,5,44,101,150
Peoria,Peoria 52,U S Senate,,REP,Steve Sauerberg,10,40,122,172
Peoria,Peoria 53,U S Senate,,REP,Steve Sauerberg,8,67,152,227
Peoria,Peoria 54,U S Senate,,REP,Steve Sauerberg,12,48,113,173
Peoria,Peoria 55,U S Senate,,REP,Steve Sauerberg,3,38,133,174
Peoria,Peoria 56,U S Senate,,REP,Steve Sauerberg,7,44,118,169
Peoria,Peoria 57,U S Senate,,REP,Steve Sauerberg,6,17,89,112
Peoria,Peoria 58,U S Senate,,REP,Steve Sauerberg,7,53,89,149
Peoria,Peoria 59,U S Senate,,REP,Steve Sauerberg,97,25,51,173
Peoria,Peoria 60,U S Senate,,REP,Steve Sauerberg,4,28,83,115
Peoria,Peoria 61,U S Senate,,REP,Steve Sauerberg,2,39,72,113
Peoria,Peoria 62,U S Senate,,REP,Steve Sauerberg,7,60,108,175
Peoria,Peoria 63,U S Senate,,REP,Steve Sauerberg,4,33,65,102
Peoria,Peoria 64,U S Senate,,REP,Steve Sauerberg,4,37,69,110
Peoria,Peoria 65,U S Senate,,REP,Steve Sauerberg,2,13,64,79
Peoria,Peoria 66,U S Senate,,REP,Steve Sauerberg,13,34,105,152
Peoria,Peoria 67,U S Senate,,REP,Steve Sauerberg,11,51,140,202
Peoria,Peoria 68,U S Senate,,REP,Steve Sauerberg,4,15,65,84
Peoria,Peoria 69,U S Senate,,REP,Steve Sauerberg,5,24,93,122
Peoria,Peoria 70,U S Senate,,REP,Steve Sauerberg,19,73,239,331
Peoria,Peoria 71,U S Senate,,REP,Steve Sauerberg,3,20,112,135
Peoria,Peoria 72,U S Senate,,REP,Steve Sauerberg,1,43,124,168
Peoria,Peoria 73,U S Senate,,REP,Steve Sauerberg,6,54,164,224
Peoria,Peoria 74,U S Senate,,REP,Steve Sauerberg,7,36,169,212
Peoria,Peoria 75,U S Senate,,REP,Steve Sauerberg,26,131,468,625
Peoria,Peoria 76,U S Senate,,REP,Steve Sauerberg,12,71,134,217
Peoria,Peoria 77,U S Senate,,REP,Steve Sauerberg,13,65,178,256
Peoria,Peoria 78,U S Senate,,REP,Steve Sauerberg,5,56,163,224
Peoria,Peoria 79,U S Senate,,REP,Steve Sauerberg,10,68,173,251
Peoria,Peoria 80,U S Senate,,REP,Steve Sauerberg,7,40,105,152
Peoria,Peoria 81,U S Senate,,REP,Steve Sauerberg,0,34,87,121
Peoria,Peoria 82,U S Senate,,REP,Steve Sauerberg,4,50,123,177
Peoria,Peoria 83,U S Senate,,REP,Steve Sauerberg,9,104,154,267
Peoria,Peoria 84,U S Senate,,REP,Steve Sauerberg,5,38,100,143
Peoria,Peoria 85,U S Senate,,REP,Steve Sauerberg,15,67,210,292
Peoria,Peoria 86,U S Senate,,REP,Steve Sauerberg,14,85,169,268
Peoria,Peoria 87,U S Senate,,REP,Steve Sauerberg,47,23,134,204
Peoria,Peoria 88,U S Senate,,REP,Steve Sauerberg,9,79,193,281
Peoria,Peoria 89,U S Senate,,REP,Steve Sauerberg,22,108,198,328
Peoria,Peoria 90,U S Senate,,REP,Steve Sauerberg,8,66,243,317
Peoria,Peoria 91,U S Senate,,REP,Steve Sauerberg,16,91,232,339
Peoria,Peoria 92,U S Senate,,REP,Steve Sauerberg,17,124,421,562
Peoria,Peoria 93,U S Senate,,REP,Steve Sauerberg,31,212,417,660
